,osl_property_id,asset_name,employer_name,old_commute,new_commute,closest_asset,is_closest_asset
547,2691034,Cortland Park 83,Fulton County Schools,28.678333333333335,3.99,Cortland Park 83,True
554,2691034,Cortland Park 83,Christian brothers automotive ,22.98,19.273333333333333,Cortland Windward,False
555,2691034,Cortland Park 83,Christian brothers automotive ,22.98,18.96833333333333,Cortland Windward,False
556,2691034,Cortland Park 83,Atlanta Marriott Peachtree Corners,46.75333333333333,57.251666666666665,Cortland Sugarloaf,False
557,2691034,Cortland Park 83,Atlanta Marriott Peachtree Corners,46.75333333333333,56.94666666666667,Cortland Sugarloaf,False
559,2690752,Cortland Old Fourth Ward,MJ Logistics ,62.89666666666667,10.421666666666665,Heritage Station Family,False
561,2690752,Cortland Old Fourth Ward,Dekalb County School District,8.361666666666666,21.363333333333333,Springdale Glen,False
562,2690752,Cortland Old Fourth Ward,Skiptown,15.863333333333333,6.413333333333333,Ivy Park,False
563,2690752,Cortland Old Fourth Ward,True Roots Capital,8.038333333333334,12.323333333333332,Cortland at Phipps Plaza,False
564,2690752,Cortland Old Fourth Ward,PVH,24.94,36.70333333333333,East Ridge Park,False
565,2690752,Cortland Old Fourth Ward,School of modern skills,0.0,36.92833333333333,Somerset,False
572,2691034,Cortland Park 83,Mercedes-Benz USA LLC,23.176666666666666,13.5,Provence North,False
573,2691034,Cortland Park 83,Mercedes-Benz USA LLC,23.176666666666666,13.195,Provence North,False
574,2691034,Cortland Park 83,Gaston telecommunication (AT&T),24.883333333333333,26.308333333333334,Battery 2nd Base,False
575,2691034,Cortland Park 83,Gaston telecommunication (AT&T),24.883333333333333,26.003333333333334,Battery 2nd Base,False
576,2691034,Cortland Park 83,Starbucks,19.256666666666668,25.56,Avalon on Montreal,False
577,2691034,Cortland Park 83,Starbucks,19.256666666666668,25.255,Avalon on Montreal,False
586,2691034,Cortland Park 83,Training Think Tank,30.540000000000003,6.555000000000001,Cortland Park 83,True
587,2691034,Cortland Park 83,Training Think Tank,30.540000000000003,6.25,Cortland Park 83,True
592,2691034,Cortland Park 83,Walmart,49.74,9.101666666666667,Cortland Park 83,True
593,2691034,Cortland Park 83,Walmart,49.74,8.796666666666665,Cortland Park 83,True
596,2691034,Cortland Park 83,Acumen/ Sharon West,16.95,24.601666666666667,Sinclair,False
597,2691034,Cortland Park 83,Acumen/ Sharon West,16.95,24.296666666666667,Sinclair,False
600,2690752,Cortland Old Fourth Ward,At&T,33.766666666666666,29.41166666666667,Towne West Manor,False
601,2690752,Cortland Old Fourth Ward,Dekalb County Schools,25.551666666666666,23.76833333333333,Spring Valley,False
602,2690752,Cortland Old Fourth Ward,Georgia State University ,4.738333333333333,3.35,Cortland Old Fourth Ward,True
603,2690752,Cortland Old Fourth Ward,C&G Concrete Construction Co,33.223333333333336,14.775,East Ridge Park,False
604,2690752,Cortland Old Fourth Ward,Dekalb county ,53.31166666666666,12.395000000000001,Cortland on Ponce,False
607,2691034,Cortland Park 83,Fulton County Schools,22.60666666666667,22.084999999999997,Battery 2nd Base,False
608,2691034,Cortland Park 83,Fulton County Schools,22.60666666666667,21.779999999999998,Battery 2nd Base,False
611,2691034,Cortland Park 83,Jamestown- The Forum Peachtree Corners,35.835,16.185,Cortland Peachtree Corners,False
612,2691034,Cortland Park 83,Jamestown- The Forum Peachtree Corners,35.835,15.879999999999999,Cortland Peachtree Corners,False
617,2691034,Cortland Park 83,Andrade’s Clean Up INC ,7.9399999999999995,9.363333333333333,Cortland Park 83,True
618,2691034,Cortland Park 83,Andrade’s Clean Up INC ,7.9399999999999995,9.058333333333334,Cortland Park 83,True
623,2691034,Cortland Park 83,Chris Cummins ,0.0,35.468333333333334,Jamestown Village,False
624,2691034,Cortland Park 83,Chris Cummins ,0.0,35.163333333333334,Jamestown Village,False
625,2691034,Cortland Park 83,Opulent Way,57.165,13.163333333333332,Cortland Park 83,True
626,2691034,Cortland Park 83,Opulent Way,57.165,12.858333333333333,Cortland Park 83,True
627,2691034,Cortland Park 83,Atlanta Postal Credit Union,26.233333333333334,41.19166666666667,East Ridge Park,False
628,2691034,Cortland Park 83,Atlanta Postal Credit Union,26.233333333333334,40.88666666666666,East Ridge Park,False
633,2691034,Cortland Park 83,Edible Arrangements ,36.05333333333333,67.91666666666667,Canyon Springs Apartments,False
634,2691034,Cortland Park 83,Edible Arrangements ,36.05333333333333,67.61166666666666,Canyon Springs Apartments,False
635,2691034,Cortland Park 83,QuikTrip ,61.836666666666666,26.09333333333333,Cortland Windward,False
636,2691034,Cortland Park 83,QuikTrip ,61.836666666666666,25.788333333333334,Cortland Windward,False
637,2691034,Cortland Park 83,Kona grill ,33.68333333333333,10.45,Cortland Windward,False
638,2691034,Cortland Park 83,Kona grill ,33.68333333333333,10.145000000000001,Cortland Windward,False
641,2691034,Cortland Park 83,Alpharetta Bluebird LLC,0.0,7.286666666666666,Cortland Park 83,True
642,2691034,Cortland Park 83,Alpharetta Bluebird LLC,0.0,6.9816666666666665,Cortland Park 83,True
643,2691034,Cortland Park 83,Lou Sobh Honda ,15.001666666666667,24.471666666666668,Cortland Windward,False
644,2691034,Cortland Park 83,Lou Sobh Honda ,15.001666666666667,24.166666666666668,Cortland Windward,False
645,2691034,Cortland Park 83,Landis + Gyr,53.093333333333334,9.628333333333334,Cortland Lex,False
646,2691034,Cortland Park 83,Landis + Gyr,53.093333333333334,9.323333333333332,Cortland Lex,False
647,2691034,Cortland Park 83,Roswell Police Department,35.12166666666667,3.9166666666666665,Cortland Park 83,True
648,2691034,Cortland Park 83,Roswell Police Department,35.12166666666667,3.6116666666666664,Cortland Park 83,True
649,2690752,Cortland Old Fourth Ward,Amazon.com,77.845,31.81,Cortland East Cobb,False
650,2690752,Cortland Old Fourth Ward,Steak and shake,30.485,19.31833333333333,Battery 2nd Base,False
651,2690752,Cortland Old Fourth Ward,INAILS & BEYOND EAST POINT,16.676666666666666,19.975,Towne West Manor,False
652,2690752,Cortland Old Fourth Ward,City of College Park,24.279999999999998,15.006666666666666,East Ridge Park,False
653,2690752,Cortland Old Fourth Ward,Candler Hotel,16.453333333333333,3.1633333333333336,Cortland Old Fourth Ward,True
654,2691034,Cortland Park 83,Southern Company ,35.644999999999996,29.515,Cortland Old Fourth Ward,False
655,2691034,Cortland Park 83,Southern Company ,35.644999999999996,29.209999999999997,Cortland Old Fourth Ward,False
656,2691034,Cortland Park 83,Best price custom cabinets,39.14666666666667,37.95166666666667,Cortland Windward,False
657,2691034,Cortland Park 83,Best price custom cabinets,39.14666666666667,37.64666666666667,Cortland Windward,False
660,2691034,Cortland Park 83,Dekalb County School District,32.236666666666665,26.851666666666667,Springdale Glen,False
661,2691034,Cortland Park 83,Dekalb County School District,32.236666666666665,26.546666666666667,Springdale Glen,False
666,2691034,Cortland Park 83,"Delta Air Lines, Inc.",30.708333333333332,42.641666666666666,East Ridge Park,False
667,2691034,Cortland Park 83,"Delta Air Lines, Inc.",30.708333333333332,42.336666666666666,East Ridge Park,False
672,2691034,Cortland Park 83,The Addison of Sandy Springs,1.5933333333333333,9.266666666666667,The Springs at Peachtree Corners,False
673,2691034,Cortland Park 83,The Addison of Sandy Springs,1.5933333333333333,8.961666666666668,The Springs at Peachtree Corners,False
674,2691034,Cortland Park 83,Intercontinental Exchange Inc,22.323333333333334,20.995,Battery 2nd Base,False
675,2691034,Cortland Park 83,Intercontinental Exchange Inc,22.323333333333334,20.69,Battery 2nd Base,False
678,2691034,Cortland Park 83,Chili's Bar and Grill ,7.035,81.91000000000001,Ten Oaks,False
679,2691034,Cortland Park 83,Chili's Bar and Grill ,7.035,81.605,Ten Oaks,False
682,2691034,Cortland Park 83,Gate City Brewing Co,25.196666666666665,9.241666666666667,The Addison at Sandy Springs,False
683,2691034,Cortland Park 83,Gate City Brewing Co,25.196666666666665,8.936666666666667,The Addison at Sandy Springs,False
688,3362715,Cortland at the Village,Place Services Inc,81.925,37.02333333333333,Cortland East Cobb,False
689,3362715,Cortland at the Village,Place Services Inc,81.925,37.25333333333333,Cortland East Cobb,False
690,3362715,Cortland at the Village,Place Services Inc,81.925,35.28333333333333,Cortland East Cobb,False
691,3362715,Cortland at the Village,Place Services Inc,81.925,36.055,Cortland East Cobb,False
704,3362715,Cortland at the Village,Children’s Healthcare of Atlanta,11.036666666666667,25.779999999999998,Pointe at Lenox Park,False
705,3362715,Cortland at the Village,Children’s Healthcare of Atlanta,11.036666666666667,26.009999999999998,Pointe at Lenox Park,False
706,3362715,Cortland at the Village,Children’s Healthcare of Atlanta,11.036666666666667,24.865000000000002,Pointe at Lenox Park,False
707,3362715,Cortland at the Village,Children’s Healthcare of Atlanta,11.036666666666667,24.683333333333334,Pointe at Lenox Park,False
708,3362715,Cortland at the Village,Marathon Petroleum ,29.21333333333333,23.726666666666667,Dunwoody Glen,False
709,3362715,Cortland at the Village,Marathon Petroleum ,29.21333333333333,23.956666666666667,Dunwoody Glen,False
710,3362715,Cortland at the Village,Marathon Petroleum ,29.21333333333333,22.811666666666667,Dunwoody Glen,False
711,3362715,Cortland at the Village,Marathon Petroleum ,29.21333333333333,22.63,Dunwoody Glen,False
716,3362715,Cortland at the Village,Primrose of Sandy Springs south ,31.435,19.296666666666667,Cortland Uptown Buckhead,False
717,3362715,Cortland at the Village,Primrose of Sandy Springs south ,31.435,19.526666666666664,Cortland Uptown Buckhead,False
718,3362715,Cortland at the Village,Primrose of Sandy Springs south ,31.435,18.381666666666668,Cortland Uptown Buckhead,False
719,3362715,Cortland at the Village,Primrose of Sandy Springs south ,31.435,18.2,Cortland Uptown Buckhead,False
724,3362715,Cortland at the Village,Lockheed Martin,24.733333333333334,11.595,Battery 2nd Base,False
725,3362715,Cortland at the Village,Lockheed Martin,24.733333333333334,11.825,Battery 2nd Base,False
726,3362715,Cortland at the Village,Lockheed Martin,24.733333333333334,9.854999999999999,Battery 2nd Base,False
727,3362715,Cortland at the Village,Lockheed Martin,24.733333333333334,11.261666666666667,Battery 2nd Base,False
736,3362715,Cortland at the Village,PuroClean at east Cobb,11.411666666666667,17.323333333333334,Cortland East Cobb,False
737,3362715,Cortland at the Village,PuroClean at east Cobb,11.411666666666667,17.553333333333335,Cortland East Cobb,False
738,3362715,Cortland at the Village,PuroClean at east Cobb,11.411666666666667,15.583333333333334,Cortland East Cobb,False
739,3362715,Cortland at the Village,PuroClean at east Cobb,11.411666666666667,16.271666666666665,Cortland East Cobb,False
760,3362715,Cortland at the Village,Georgia Tech Research Institute,57.138333333333335,19.741666666666667,Cortland Old Fourth Ward,False
761,3362715,Cortland at the Village,Georgia Tech Research Institute,57.138333333333335,19.971666666666668,Cortland Old Fourth Ward,False
762,3362715,Cortland at the Village,Georgia Tech Research Institute,57.138333333333335,18.826666666666664,Cortland Old Fourth Ward,False
763,3362715,Cortland at the Village,Georgia Tech Research Institute,57.138333333333335,18.645,Cortland Old Fourth Ward,False
769,3712014,Cortland Holcomb Bridge,The Georgia Club,25.071666666666665,61.723333333333336,Ten Oaks,False
771,3712014,Cortland Holcomb Bridge,CVS Health,5.883333333333334,2.9266666666666667,Cortland Holcomb Bridge,True
774,3712014,Cortland Holcomb Bridge,LOCAL DUMPSTER RENTAL ,57.65,56.48166666666667,Towne West Manor,False
775,3712014,Cortland Holcomb Bridge,Mobility Consulting Group,22.6,19.196666666666665,Cortland Johns Creek,False
776,3712014,Cortland Holcomb Bridge,Amana Academy,31.366666666666667,13.221666666666666,Cortland Lex,False
778,3712014,Cortland Holcomb Bridge,Gate City Brewing Company,24.511666666666667,12.056666666666667,The Addison at Sandy Springs,False
779,3712014,Cortland Holcomb Bridge,Kaiser,13.956666666666667,24.131666666666668,Springdale Glen,False
780,3712014,Cortland Holcomb Bridge,americold logistics ,18.046666666666667,48.27833333333333,Towne West Manor,False
784,3734381,Cortland Viridian,Emory Healthcare,32.108333333333334,17.15,Cortland Old Fourth Ward,False
785,3734381,Cortland Viridian,Arc courier,23.023333333333333,30.290000000000003,East Ridge Park,False
786,3734381,Cortland Viridian,AllSpine Laser Surgery Center,14.038333333333332,2.6616666666666666,Cortland 3131,False
787,3734381,Cortland Viridian,State of Georgia - Department of Juvenile Justice,64.30333333333333,11.615,Cortland Decatur East,False
788,3734381,Cortland Viridian,The GLOBE Academy,5.628333333333333,9.775,Decatur Highlands,False
789,3734381,Cortland Viridian,"Hillside, Inc. ",42.016666666666666,13.556666666666667,Cortland at Armour Yards,False
790,3734381,Cortland Viridian,Goverment,12.806666666666667,12.686666666666667,Attiva Peachtree,False
792,3734381,Cortland Viridian,Skyland Trial ,10.75,3.1733333333333333,Cortland 3131,False
793,3734381,Cortland Viridian,Society of Biblical Literature,10.818333333333333,8.425,Decatur Highlands,False
794,3734381,Cortland Viridian,Dekalb Fire Rescue,14.123333333333333,9.458333333333334,Springdale Glen,False
795,3734381,Cortland Viridian,Atlanta Heart Specialists,8.94,5.666666666666667,Decatur Highlands,False
796,3734381,Cortland Viridian,Georgia Department of Public Health,8.376666666666667,2.6616666666666666,Cortland 3131,False
798,3734381,Cortland Viridian,Cortland Viridian,0.0,5.225,Cortland Viridian,True
803,3734381,Cortland Viridian,McLane ,27.301666666666666,37.96666666666667,Towne West Manor,False
804,3734381,Cortland Viridian,Holder Construction ,0.0,26.009999999999998,Clifton Glen,False
807,3734381,Cortland Viridian,ASRT INC,27.31,30.103333333333335,Battery 2nd Base,False
814,2691034,Cortland Park 83,Georgia State University,43.44166666666667,31.2,Cortland Old Fourth Ward,False
815,2691034,Cortland Park 83,Georgia State University,43.44166666666667,30.895,Cortland Old Fourth Ward,False
818,2691034,Cortland Park 83,Chick-Fil-A at The Collection,30.003333333333334,20.75,Cortland Johns Creek,False
819,2691034,Cortland Park 83,Chick-Fil-A at The Collection,30.003333333333334,20.445,Cortland Johns Creek,False
820,2691034,Cortland Park 83,Cda,13.921666666666665,10.215,The Addison at Sandy Springs,False
821,2691034,Cortland Park 83,Cda,13.921666666666665,9.91,The Addison at Sandy Springs,False
828,2691034,Cortland Park 83,Caliber electric,57.46,56.265,Cortland Sugarloaf,False
829,2691034,Cortland Park 83,Caliber electric,57.46,55.96,Cortland Sugarloaf,False
836,2691034,Cortland Park 83,Self Employed,0.0,18.15,Cortland East Cobb,False
837,2691034,Cortland Park 83,Self Employed,0.0,17.845000000000002,Cortland East Cobb,False
844,2691034,Cortland Park 83,UPS,43.593333333333334,11.363333333333333,Cortland Lex,False
845,2691034,Cortland Park 83,UPS,43.593333333333334,11.058333333333334,Cortland Lex,False
846,2691034,Cortland Park 83,Walmart ,7.915,9.101666666666667,Cortland Park 83,True
847,2691034,Cortland Park 83,Walmart ,7.915,8.796666666666665,Cortland Park 83,True
848,2691034,Cortland Park 83,Discovery Point #52,21.473333333333336,4.256666666666667,Cortland Park 83,True
849,2691034,Cortland Park 83,Discovery Point #52,21.473333333333336,3.9516666666666667,Cortland Park 83,True
854,2691034,Cortland Park 83,Hookd up seafood store ,21.548333333333336,11.211666666666668,Cortland Lex,False
855,2691034,Cortland Park 83,Hookd up seafood store ,21.548333333333336,10.906666666666666,Cortland Lex,False
856,2691034,Cortland Park 83,SK C&C USA,10.508333333333333,9.45,Cortland Lex,False
857,2691034,Cortland Park 83,SK C&C USA,10.508333333333333,9.145000000000001,Cortland Lex,False
858,2691034,Cortland Park 83,Sports Warehouse Inc,6.6016666666666675,15.4,Cortland Windward,False
859,2691034,Cortland Park 83,Sports Warehouse Inc,6.6016666666666675,15.095,Cortland Windward,False
860,2911004,Cortland Watermark,Cobb County Government,14.79,8.933333333333334,Cortland East Cobb,False
861,2911004,Cortland Watermark,Cobb County Government,14.79,9.058333333333334,Cortland East Cobb,False
862,2911004,Cortland Watermark,Core Mark,79.74166666666666,17.066666666666666,Battery 2nd Base,False
863,2911004,Cortland Watermark,Core Mark,79.74166666666666,17.191666666666666,Battery 2nd Base,False
874,2911004,Cortland Watermark,Floor and Decor,10.731666666666666,13.733333333333333,Cortland Woodlands,False
875,2911004,Cortland Watermark,Floor and Decor,10.731666666666666,13.858333333333333,Cortland Woodlands,False
880,2911004,Cortland Watermark,WellStar Hospital System ,14.389999999999999,9.846666666666666,Cortland East Cobb,False
